Source,Target,Gen_comp,ChrF,Cos_sim_t5,Gen_comp1,Gen_comp2
See they be.,See they are.,They be the kings and queens of the land.,20.62585487516482,0.7491654,They be the kings and queens of the world.,They be the kings and queens.
If i had.,If i had.,i would have,11.29809215947265,0.9244104,i would have been able to buy a new car.,i would have been able to buy a house.
I will show you end and ends.,I will show you a front end and a hind end.,I will show you end and ends.,52.409652484252824,0.8561094,I will show you end and ends.,"I will show you end and ends, and you will see what I mean."
That they could get what they wanted sherry.,That they could not get what they wanted out of sherry.,Sherry hoped that they would get it.,29.99573660662532,0.79058766,Sherry hoped they would get a job.,Sherry hoped they would get a good job.
Flash do go.,Flash did not go.,Flash do go.,40.21070490095186,0.8697358,Flash go.,Flash.
And tie it his face.,And like tie it on their face.,I'm gonna tie it around his neck.,20.319691488313417,0.819295,I'm going to cut it off.,I'm going to cut it off his head.
You are go spend rest its life me.,You are going to spend the rest of your life with me.,You are go spend rest its life me.,36.52815068050658,0.78874993,You are go spend rest its life.,You are go spend rest its life you.
There was room there.,There was no room in there.,I sat down on the couch.,16.01671817407608,0.6858967,I sat down on the floor.,I sat down on the bed.
So my measurement a loss power be based what.,So your measurement of a loss of power is based on what.,on watts,4.965337791252278,0.7953633,on the wattage of the light bulb,on the wattage of the bulb
I would mind i just want hang.,I would not mind i just want to hang.,I want to have a good time with you.,29.298817281399593,0.8172871,I want to have a good time.,I want to have a good time with someone.
Those that be vote.,Of those that are eligible to vote.,Those that be are the ones that vote.,37.3757230211792,0.8865509,Those that be are the ones that have power.,Those that be are the ones that have the power.
She must have loved him much.,She must have loved him pretty much.,She was very devoted to him.,16.531433443246314,0.9280902,She was very devoted to him and his family.,She was very devoted to him for years.
And for you got.,And the same for you got.,I'll get a teddy bear and a teddy bear.,9.044471285343555,0.73591423,I'll get a teddy bear and a teddy bear,I'll get a teddy bear.
Well you have heard them our place.,Well you have heard them over at our place.,Well you have heard them our place.,79.02117834314988,0.96754813,Well you have heard them at our place.,Well you have heard them.
I be voting favors it.,I am voting in favor of it.,I think they should do it.,10.520050125313281,0.78010345,I think he should be elected president.,I think he should be the president.
What outfit is these.,What outfit is this from.,The outfit is a pair of shorts and a t-shirt.,34.93084959855241,0.7451023,"The outfit is a pair of shorts, a t-shirt, and a pair of sneakers.","The outfit is a pair of shorts, a t-shirt, and a pair of sandals."
And parts will be lot less than you thought.,And some parts will be a lot less than you thought.,And parts will be lot less than you thought.,76.94957038772058,0.9465465,And parts will be a lot less than you thought.,And parts will be lot less than you thought..
Okay if you have notice this.,Okay if you have noticed that before.,I'm going to go to bed.,8.280309720280947,0.66024876,I'm going to go to the store.,I'm going to go to the store to buy a new dress.
I mean california.,I mean this california.,I'm from california.,50.89903174319378,0.8535657,I'm from california,I'm from california!
I will have jerry get them.,I will have jerry get them down.,Jerry is very good at remembering things.,18.3544179248103,0.7762784,Jerry is very good at finding things.,Jerry is very helpful.
It be mean it shows dirt.,It is white means it shows dirt more.,It be mean it shows dirt.,44.83736508724844,0.84897214,It be mean it shows dirt.,It be mean it shows dirt a lot.
I grab her and i go.,I grab her again and i go.,She's on my shoulder and she's crying.,15.236043622656851,0.7295907,She's on my shoulder.,She's on my back.
Making horrible sound.,Making that horrible sound.,I'm trying to find a way to get rid of it.,15.954367737210958,0.7032577,I'm trying to find a way to make it stop.,I'm trying to find a way to get rid of this thing.
Face that ways okay.,So facing that way okay.,Face that ways okay.,42.39735919651364,0.8418298,Face that way.,"Face that ways, okay."
They saw the man who have be possessed legions of demons.,When they came to jesus they saw the man who had been possessed by the legion of demons.,They were terrified.,4.995099253942838,0.7635422,They were frightened.,They were terrified of him.
Like um you know mmothers.,Like um you know mmothers with.,mmothers.,27.631137828675158,0.89441824,mmothers,Mothers.
She did great job it.,She did a great job with it.,She was able to finish the project in a timely manner.,15.30323568625673,0.8385292,She was able to finish the project on time.,She was able to finish the project in time.
It looks lovely.,It looks lovely.,I'm glad you're happy with it.,7.201646090534979,0.79884374,I'm glad you're happy with your new hairstyle.,I'm glad you're happy with your new hair color.
That sounds something he would do.,That sounds like something he would do.,He is a good guy.,5.747126436781609,0.7230513,He is a very nice person.,He's a good kid.
And he be be i give the little kid lessons him.,And he is been perfectly lovely i give the little kids lessons on him.,And he be be i give the little kid lessons him.,47.071721891148115,0.8772261,And he be be i give the little kid lessons him.,And he be be i give the little kid lessons him.
You look great.,You look great.,I haven't seen you in a while.,8.849457147816757,0.7234247,I haven't seen you in a long time.,I haven't seen you in ages.
You can do it way.,You can do it either way.,You can do it this way.,55.72561746165744,0.89806056,You can do it way.,You can do it this way.
I get liability.,I just got liability.,I have to pay for the damages.,7.8125,0.826643,I have to pay for the damage to the car.,I have to pay for the damage to my car.
I did enjoy read books.,I did not enjoy reading the book.,I bought a new book to read.,19.76574150914018,0.7554076,I bought a lot of books.,I bought a lot of books for myself.
What am i do this.,Now what am i doing with this.,I'm going to do this. i'm going to do this. i'm going to do this,21.230108429327686,0.76613355,I'm going to do this. i'm going to do this. I'm going to do this.,I'm going to do this. i'm going to do this. what am i do this.
Or do they go really this.,Or do they go like really fast like that.,Do they go really this.,31.562440803737157,0.8160699,Do they go really like this.,They go really this.
Oh wait minutes.,Oh wait a minute.,Minutes.,23.41485226193622,0.80504346,It's only been 5 minutes.,It's going to take hours.
You know i have haneve admire president nixon.,You know i have nev particularly admired uh president nixon.,Nixon is a great man.,9.16615944641176,0.782321,Nixon is a great president.,Nixon is a great person.
And i keep tell him get relationships before you have children.,And i keep telling him get out of that relationship before you have children.,I want him to be a great husband and father.,11.223688253562834,0.75577605,I want him to be a good person.,I want him to be a good man.
But i do want to give them reason.,But i do not want to give them any reason to.,I don't want them to feel guilty.,24.26614029883815,0.81182426,I don't want them to feel bad.,I don't want them to feel guilty for it.
You reach that arm let me add.,The more you reach that arm through let me add on.,You reach that arm let me add.,49.647152154354366,0.93356556,"You reach that arm, let me add.","You reach that arm, let me add, let me add."
I take it.,I take it back.,I'm going to go to bed.,8.83838383838384,0.7149339,I'm going to go to the bathroom.,I'm going to go to the gym.
And then a woman came canada.,And then a woman came from canada.,And then a woman came canada.,76.3314544783276,0.96555156,And then a woman came canada.,And then a woman came to canada.
She said person were driving their lights.,She said people were driving around with their lights on.,She thought it was a prank.,11.79522541335636,0.7298172,She thought it was a bad idea.,She thought it was funny.
And we stayed couples years.,And we stayed out for a couple years.,I'm glad I got to know him.,6.501182033096926,0.649767,I'm glad we did.,I'm glad I got to know you.
Diamond are waste.,Diamonds are wasted.,Diamonds are very expensive.,52.368815596811245,0.87757707,Diamonds are very rare and valuable.,Diamonds are very expensive to make.
You can talk both us at the times.,You cannot talk to both of us at the same time.,You can talk both us at the times.,42.34539828111751,0.7686793,You can talk both us at the times.,You can talk both me at the times.
And he is rea good at make budget.,And he is rea good at making the budget out.,He has a lot of money.,7.448506925706061,0.7513157,He has a lot of experience in the field.,He has a lot of experience in the financial field.
It is that we have climb ladder.,It is not that we have to climb the ladder.,It is that we have climb ladder.,52.98519110354676,0.8605627,It is that we have to climb the ladder.,It is that we have to climb the ladder.
Certain areas of hold their values.,Certain areas s of held their value.,There is a lot of real estate in the area.,23.270116416369838,0.8201456,There is a lot of real estate in the city.,There is a lot of real estate in the country.
Put the masas.,To put the masa.,Put the paprika. Put the saffron.,25.672020274825098,0.8194902,Put the paprika. Put the sour cream.,Put the paprika.
You have accept those.,You have to accept that.,You can't avoid them.,15.585650873559773,0.7879731,You can't have them.,You can't have them all.
I put it their ha.,I put it on their ha.,Ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha,2.9577832255269714,0.7410307,Ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha,Ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha
No i was not going.,No i was not going to.,I was going to watch the game.,34.92722442417339,0.76098895,I was going to take the day off.,I was going to the movies with my mom.
You can study the sat.,You cannot study for the sat.,You can study for the sat.,75.72290736770455,0.8160356,You can study for the sat if you want to.,You can study for the sat if you want.
They sh it the tv she be so.,They sh it on the tv she is so yougly.,They sh it the tv she be so.,45.897978345324745,0.85162187,They sh the tv she be so.,They sh it the tv so she be so.
That is where hospitals have roads going.,This is where county hospital has roads going on.,The hospital is in the middle of the city.,25.696291996517157,0.8232119,The hospital is in the middle of a city.,The hospital is in the middle of town.
Everybody say it loud.,Everybody say it out loud.,It's a brand new day.,9.603211724352978,0.69053686,Say it loud.,Say it loud.
People may even show up.,Because i do not know i do not know if these people may not even show up.,"Then, you'll be able to talk to them.",9.747705309406332,0.6906529,"Then, you'll be able to talk to people.","Then, you'll be able to talk to people about it."
I might have go therapy or something fi out.,I might have to go to therapy or something to fi out.,I'm really stressed out.,9.382949656582323,0.7595011,I'm really stressed lately.,I'm really stressed out about it.
Sell or joy had actually hire him sell jewelry hawaii.,To sell or joy had actually hired him to sell jewelry in hawaii.,Joy had actually hire him sell jewelry hawaii.,60.36824237994097,0.9844308,Joy had actually hire him sell jewelry hawaii.,Joy had actually hire him sell jewelry hawaii.
He be retired studs duty in spring nineteen ninetyone.,He was retired from stud duty in the spring of nineteen ninetyone.,He be retired studs duty in spring nineteen ninety one.,57.62701802385617,0.9367933,He be retired studs duty in spring nineteen ninetyone.,He be retired studs duty in spring nineteen ninetyone.
Well she be supposed to go dixie land jazz festival weekends.,Well she is supposed to go to the dixie land jazz festival this weekend.,Well she be supposed to go dixie land jazz festival weekends.,67.9441816397136,0.9580051,Well she be supposed to go dixie land jazz festival weekends.,Well she be supposed to go dixie land jazz festival.
That is true they have.,That is true they all have.,They have been with me for a long time.,22.31015140122684,0.6911988,They have been with me for a very long time.,They have been with me for a long time now.
I am go to go transfer keys ones.,I am going to go transfer the keys into this one.,I am go to go transfer keys ones.,45.334283200089246,0.92848814,I am go to go transfer keys.,I am go to go transfer keys ones.
Areas that and like be able to have the local food.,In areas like that and like not be able to have the local food.,I like to be able to have the local food.,57.452149629774276,0.859043,I like to be able to have the local food and like be able to have the local food.,I like to be able to have the local food and like be able to have the local food and like be 
You know me.,You know me.,I'm the one who's always here for you.,10.653741418325472,0.81057,I'm the one who's always late for work.,I'm the one who's always late for everything.
And i have pair of bluejean.,And i had a pair of bluejeans.,And i have pair of bluejean.,70.28056119785086,0.9503044,And i have a pair of bluejean.,And i have pair of bluejean.
Just put five twentyfour ninetyfour.,Just put down five twentyfour ninetyfour.,Five twenty four ninety four.,68.60171016501144,0.89928734,Five twentyfour ninetyfour.,Five twentyfour ninety four.
And we put ce.,And then we put a ce.,Ce is a type of rock.,7.291666666666667,0.79412663,Ce is a type of stone.,Ce is a type of cement.
I mean it be for everybody.,I mean it was hard for everybody.,I mean it be for everybody.,63.10668692661594,0.79067564,I mean it be for everyone.,I mean it be for everybody..
Kay oh i do know what radio station be.,Kay oh i do not know what the radio station is.,i do know what radio station be,49.72710284392353,0.9196286,i do know what radio station be.,i do know what radio station
We spend t.,We spent some t.,he day talking to each other and enjoying each other's company.,10.39812700927177,0.72387373,he day talking to each other and enjoying each other's company,he day talking to each other and enjoying each others company.
Yes we do.,Yes we do.,We have a lot of friends.,9.615384615384617,0.7727773,We have a lot of hamsters.,We have a lot of hammers.
Sammy davis junior used do it just.,Sammy davis junior used to do it just fine.,Sammy davis junior was a jazz musician.,46.24093567817194,0.85314596,Sammy davis junior was a jazz trumpeter.,Sammy davis junior was a jazz piano player.
Well could decide.,Well could not decide.,Well could decide.,67.64711450656517,0.87916875,We could decide.,Well could decide. Well could decide.
He have print my shoulder and ribs.,He had hoof prints on his shoulder and ribs.,He is a tattoo artist.,8.279705760675139,0.74180084,He is a very good tattoo artist.,He is a tattoo artist..
You get it.,You get it.,You're the best.,21.1616316255018,0.7743565,You're the one with the problem.,You're the best!
Well you know i think they quarter an ounce.,Well you know i think they weigh about a quarter of an ounce.,Is that right?,5.669240694348481,0.6918887,Is that how much they weigh?,Is that how you measure them?
Because environment be going to be negatively impacte.,Because environment supposedly is going to be also negatively impacted.,I do not want to be a part of it.,10.246353342679447,0.6748707,I do not want to be a part of this.,I do not want to be a part of this project.
Which is i mean i could.,Which is not bad i mean i could.,I could have gone to the store and bought a new pair of shoes.,18.96757225909111,0.7412741,I could have gone to the store and bought a new pair of pants.,I could have gone to the store and bought a new pair of jeans.
And there be lot.,And there was an awful lot.,of fish.,4.385964912280701,0.72955745,", lot",", lot more"
Oh there we go.,You can hook that arm oh there we go.,I'm so glad I found it.,6.243042498058916,0.67293274,I'm so glad we're done.,I'm so glad I found you.
And you know.,And you know.,I'm not going to be able to get this out of my head.,10.048250904704464,0.669714,I'm not going to be able to get this out of my mind.,I'm not going to be able to get this out of my system.
I thought this was most thing i heard in my life.,I thought that was the most hilarious thing i heard in my entire life.,I couldn't believe it.,6.445596505498548,0.78448594,I couldn't believe it was true.,I couldn't believe it was a joke.
Cha be plan.,Cha was planned for.,Cha be plan. Cha be plan. Cha be plan. Cha be plan. Cha be plan. Cha be plan.,13.411161043982462,0.8627991,Cha be plan. Cha be plan. Cha be plan. Cha be plan. Cha be plan. Cha be plan. Cha,Cha be plan. Cha be plan. Cha be plan. Cha be plan. Cha be plan.
Oo i have to go bathroom really.,Oo i have to go to the bathroom really bad.,I need to go to the bathroom.,51.41729836126896,0.9608449,I need to go to the bathroom right now.,I need to go to the bathroom now.
I do know how it be.,I do not know how realistic it was.,I've been there.,5.3184188855339,0.673301,I've been there too.,I've been there before.
I forget take these.,I forgot to take these.,I need to get them out of my pants.,18.90212427605503,0.74026453,I need to get them out of my hair.,I need to get them out of my car.
Um woman that walk out.,Um the woman that just walked out.,I don't think I've ever seen that before.,16.450585841320418,0.65454733,I don't think I've ever seen you before.,I don't think I've ever seen you do that.
And we messed.,And we messed around.,I thought I was going to die.,8.820687337198555,0.6731876,I told them to clean it up.,I told them to clean it up and fix it.
I said fence.,I said fence.,I don't know if I've ever seen a fence that tall.,22.576339507338194,0.79811466,I don't know if I've ever seen a fence like this.,I don't know if I've ever seen a fence that big.
That come couple be.,That comes down after a couple is married.,That come couple be.,31.62090278426411,0.7919549,That's a good couple.,That's a good thing.
I mean we.,I mean we.,We have a lot of work to do.,9.60019779765595,0.76370144,We have a lot of work ahead of us.,We have a lot to do.
And you pour it pan and it be done.,And you pour it in the pan and it is done.,You can eat it with a fork.,12.44028334390008,0.781581,You can eat it with a spoon.,You take it out and you eat it.
What be everybody wait.,What is everybody wait for.,What be everybody wait for?,73.20569759929029,0.97662866,What be everybody do?,What be everybody wait?
I mean i be going start dancing with women.,I mean i am going to start dancing with those brazilian women.,I don't want to dance with women.,19.592803208795765,0.75037825,I don't want to dance with women.,I don't want to dance with men.
Let me try finish what i be talk but uh.,Let me try to finish what i am talking about here but uh therther.,i don't know what i be talk about.,17.477690987023372,0.78603745,i don't know what i be talk.,i don't know what i be talk about
Well there is couple sculptures.,Well there is a couple sculptures here.,Well there is couple sculptures.,74.6755725752893,0.9437598,Well there is couple sculptures in the garden.,Well there is couple sculptures in the park.
If you want.,If you want.,I'm going to give you a ride home.,14.108260890782882,0.7165261,I'm going to give you a ride.,I'm going to give you a ride to school.
I will have neighbor.,I will have every neighbor.,I will have a neighbor.,64.97297139008359,0.87509966,I will have a friend.,I will have a dog.
I would be i would have murder him.,I would not be here i would have murdered him.,I am a violent person.,8.0633861619235,0.78623486,I am a violent person and always have been.,I am a violent person and it is my nature.
It should be legal for guy do this.,It should not be legal for guys to do this.,It's a lot of fun.,8.965797942025668,0.62738377,It's a lot of fun for him.,It's a lot of fun to watch.
And alice say.,And alice always says.,"Alice: hey, i'm alice, and i'm a little girl, and i",18.559274515774117,0.80063975,"Alice: hey, i'm alice, and i'm a little girl.","Alice: hey, i'm alice, and i'm a little girl and i'"
Mean make you pull wagons.,Mean making you pull a wagon.,I'll make you pull wagons.,37.847772177872194,0.8964964,I'll make you pull the wagons.,I'll make you pull wagons
And she wip slimes.,And she wiped the frog slime.,And she wip slimes and she wip slimes and she wip slimes and she wip,34.889860723718805,0.8210868,And she wip slimes.,And she wip slimes and she wip slimes and she wip slimes.
That they be gearing this in way.,That they are gearing this in the wrong way.,They be gearing this in way.,46.248440960866986,0.823534,They be gearing this in a way.,They are gearing this in way.
Do call me stupid.,Do not call me stupid.,Do call me stupid.,73.01232007637934,0.9009162,I'm a great listener.,Do call me stupid. I am a fool.
And thethey had arts shows everywhere.,And thethey had these art shows everywhere.,And thethey had arts shows everywhere.,75.6236060151272,0.9687605,And thethey had arts shows in the parks.,And thethey had arts shows in the school gym.
It be get name but that be about it.,It is got the same name but that is about it.,It be get name but that be about it.,48.035035151041896,0.89010894,It be get name but that be about it..,It be get name but that be all.
She come and sit in restaurant.,She came in and sat down in the restaurant.,She order a glass of wine.,12.022158876087605,0.7659334,She order a drink.,She order a glass of orange juice.
Got one alright.,Got a new one alright.,I'm going to go to bed now.,10.803611102364135,0.66292465,I'm going to go to bed.,I'm going to eat.
How he paid you.,Not how he paid you.,He gave you a check in the mail.,15.3791866104367,0.8074086,He gave you a check in the mail with the amount of money he owed you.,He gave you a check in the mail with the amount he owed you on it.
I had client offices building next grand central.,I had a client in the office building next to grand central.,I went to the office a lot.,22.361172258840288,0.77266353,I went to the building every day.,I went to the office everyday.
Kay penguins are numbered.,Kay the penguins are numbered.,Kay penguins are endangered.,52.328182962451784,0.8462273,Kay penguins are endangered.,Kay penguins are numbered.
But you can not go walmart.,But you cannot even go to a walmart.,Walmart is a place where you can go.,31.519662330007154,0.77175266,Walmart is too far.,Walmart is a place.
We know trish be.,So we already knew trish was pregnant.,trish be a good person.,15.749626298493812,0.7583814,trish be a good friend.,trish be a very beautiful woman.
Try not spit over.,Try not to spit all over here.,This is a test.,6.944444444444445,0.70889425,This is a very small bowl.,This is a very sticky substance.
You know you know she is.,You know some you know she is so vulnerable.,a liar,2.684563758389262,0.6747891,a liar.,a liar because she lied to you.
We hunt tree and bounce them time time and.,Yeah we have a lotta trees we hunt through the trees and bounce off them from time to time and.,We throw them in the air and catch them.,13.785440139851326,0.79250187,We throw them in the air and catch them when they fall.,We throw them in the air and catch them when they land.
We go trip.,When we went on a to trip.,We go to the store.,15.210658521687906,0.7447697,We go to the airport.,We go to the mall.
Two year after that she have one.,Then two years after that she had another one.,She was happy to have a child.,10.485945076778018,0.78279144,She was happy to have one.,She was very happy.
A lot of it has do r.,A lot of it has to do with the with the r.,In't know if it's just a coincidence or if there's something else going on,16.92266498363991,0.75142145,In't know what to do with it.,In't know if it's just a coincidence or if there's something else.
And play sevenyearold children but he do.,And not played with a sevenyearold child but he did.,And play sevenyearold children but he do.,54.170089632209894,0.84116477,And play sevenyearold children but he do.,And play sevenyearold children but she do.
Do dining room chai.,To do dining room chai.,Do dining room chai.,83.66823546839467,0.95759505,Do dining room chai.,Do dining room chai. Do dining room chai.
You have these organs that you can see.,You have all these internal organs that you cannot see.,Your liver is on the outside of your body.,13.906384369534363,0.8022211,Your liver is one of those organs.,Your liver is one of them.
There be kay.,There is no kay anywhere else.,I don't want to hurt your feelings.,12.40635496723675,0.60954076,I don't want to hurt you.,I don't want to be a jerk.
You have it.,You have it.,You can use it. It's yours.,24.66679814669489,0.85788774,You can use it. It's all yours.,You can use it.
You do know half of it.,You do not know the half of it.,"I'm telling you the truth, even if you don't want to hear it.",21.294398586490207,0.7196012,"I'm telling you the truth, but you don't know the whole story.","I'm telling you the truth, even if you don't want to hear."
She be like i know.,She was just like i know.,She be like i know i know i know i know i know i know i know ,33.571213609943214,0.89736176,She be like i know i know i know i know i know i know i know,She be like i know i know i know i know i know i know i know.
We were real happy get this place natural gas.,We were real happy to get this place with natural gas.,We haven't had it for years.,10.533859791472214,0.67920244,We haven't had it for years now.,We haven't had it for years now..
And it is going take while.,And it is going to take a while.,I don't have a lot of patience.,14.13888888888889,0.7727551,I don't know if I'm going to like it.,I don't know if I'm going to finish it.
If you have come a plays you just do.,If you have to come out of a play you just do whatever.,If you have come a plays you just do.,45.2523715772395,0.8420951,If you have come a play you just do.,If you have come a plays you just do.
Well i suppose the.,Well i suppose at the.,"ice cream isn't too bad, but i'd rather have the.",16.876592830512863,0.70993805,"ice cream isn't too bad, but i've had better.",ice cream isn't that bad.
And it sort them.,And it automatically sorts them.,It put them in a box.,12.67344792342483,0.7702425,It put them in a pile.,It put them in a basket.
Because i might forget the beginning time i reach end.,Because i might forget the beginning by the time i reach the end.,I'm glad to be in the middle.,8.572807711858147,0.6808708,I'm glad to be in the middle of it.,I'm glad to be in the middle of the race.
Well i use come out.,Well i used to come out here.,Come out is a verb.,22.560250002108994,0.76758283,"Come out is a verb, not a noun.",Come out is a verb and not a noun.
Do do it i need get.,Do not do it yet i need to get some.,I need to get it.,33.79358499227997,0.8312086,I need to get it done.,I need to get a new phone.
You do do it.,You do not do it.,You are a liar.,10.878534685433811,0.7695479,You are a good person.,You are a liar!
I hear it.,I hear it.,I'm a good listener.,11.904761904761905,0.76992315,I'm a liar.,"I'm a liar, that's why."
If i was and have pass and fall walls.,If i was alright and had not passed out and fallen over the wall.,I would pass the wall.,19.10918158908414,0.84751457,I would pass the wall to fall on the floor.,I would pass the wall to fall on the ground.
I mean walls.,I mean all over the wall.,I'm not a fan of white walls.,21.165002880710798,0.7643784,I'm not a builder.,I'm not a fan of putting up walls.
He was one that blamed me.,He was the one that blamed me.,I was the one that had done the wrong thing.,47.86107123909245,0.86400557,I was the one that had done something wrong.,I was the one that had done the wrong thing to him.
Full cut up tomatoes and.,Full of cut up tomatoes and.,A bowl of guacamole.,12.383305318244158,0.75584906,A bowl of guacamole and.,A bowl of guacamole and a.
Do you know.,Do you know.,I'm a sailor.,3.2679738562091507,0.6884855,I'm a frog.,I'm a sailor
I hope plugs is mess up.,I hope that plug is not messing up the.,I am going to the store to buy a new set of plugs.,21.442312097785358,0.7819164,I am going to the store to buy a new pair of shoes.,I am going to the store to buy a new set.
I would like i would want them.,I would like ideally i would want them both.,I would like i would want them.,63.49526602851709,0.89596105,I would like to have them.,I would like i would want them because i would like i would want them.
These look shit.,That looks like shit.,I'm not sure if I can pull them off.,9.999999999999998,0.6612688,I'm not sure if I can pull these off.,I'm not sure if I should keep them.
No i do know anything.,No i do not know anything.,I'm just being sarcastic.,8.80753223922606,0.68791634,I'm just not very good at remembering names.,I'm just not very good at remembering.
Well we got to we get call jack eaker.,Well we got to we got to call up jack eaker.,jack eaker.,27.839101638009726,0.8566496,jack eaker's on the phone.,jack eaker's on the line.
I did eat one.,I did not eat one.,I ate a lot of cookies.,18.60240822855906,0.7156238,I ate a cookie.,I ate a lot.
Boy was sitting on a rock.,Boy was sitting on a big rock.,He was wearing a red t-shirt.,13.441480017566972,0.6853297,He was wearing a red hat.,He was wearing a red t shirt.
So you play.,So you play.,You win the game.,7.873770695879497,0.82932246,You win.,You win the game and you're happy.
This does not make senses,Maybe maybe this does not make any sense to.,I can't believe that he would do that.,12.01766726586366,0.7096,I can't believe that he would do that if he was in a bad mood.,I can't believe that he would do that if he does not like me.
Cute all very.,Not cute at all very elegant.,Cute all very.,31.073441112619765,0.73151386,Cute all very.,Cute all very.
But assume but never delineate.,But never assumed but never delineated.,"Delineate the things you're assuming, and assume the things you're never delineating.",42.05439429476562,0.7822645,"Delineate the things you're assuming, and assume the things you're never assuming.","Delineate the things you're assuming, and assume the things you're never delineate."
Fourhundred and eightythree fourandahalfinch square toilet paper.,Fourhundred and eightythree like fourandahalfinch squares of toilet paper.,Four hundred and eightythree four and a half inch square toilet paper.,84.12003384216297,0.9694127,Four hundred and eighty three.,Four hundred and eightythree fourandahalfinch square toilet paper.
And he can do it home.,And he can do it at home.,And he can do it home.,78.48298649090324,0.9823451,And he can do it alone.,And he can do it home
How come those comes two parts.,How come this comes in two parts.,I wonder if they'll ever make a three parter.,13.472689751723424,0.74674726,I wonder if they'll ever make a third part.,I wonder if they'll ever make a three part.
Intelligence personality that you call.,Artificial intelligence personality that you call up.,Intelligence,22.52745813148896,0.75672436,Intelligence Personality,Intelligence personality
Yes i do.,Yes i do.,I have a lot of friends.,10.638297872340425,0.7665918,I have a lot of money.,I have a cat.
Well see mine would be looks anything else.,Well see mine would be more for looks than anything else.,Well see mine would be looks anything else.,66.99700342012463,0.85747147,Well see mine would be looks anything else.,Well see mine would be looks anything else.
It is like its parent were hustling it door.,It is like its parents were hustling it out the door.,It is like it were hustling it door.,56.53202447504977,0.88335526,It is so frightened.,It is like it were hustling it out.
Well compared earth be staple.,Well compared to earth being a staple.,Well compared earth be staple.,64.51296172998292,0.95009124,Well compared earth be a staple.,Earth be staple.
Just make you get enough air.,Just to make sure you get enough air.,I don't want you to pass out.,11.783343450234824,0.7968426,I don't want you to die.,I don't want you to get hurt.
It hurt lot first.,It hurt a lot at first.,It got better in time.,11.22004357298475,0.76556444,"It was painful, but then it became bearable.","It was painful, but then it became less painful."
I have got its butter.,Then i have got my butter.,I have got its bread.,29.670912725308916,0.85414606,I have got its butter.,I have got its eggs.
You can still hear planes.,You can still hear the planes.,You can still hear planes.,76.87495851897405,0.9904699,You can still hear planes if you live near an airport.,You can still hear planes if you live near a airport.
I will have look.,I will have to look.,I am sure I can find something.,8.482799852832965,0.84477425,I am sure I can find it somewhere.,I am sure there is something there.
And this is kind of you go by.,And that is kind of where you go by to.,And this is kind of you go by.,47.390358521543824,0.84582436,And this is kind of you go by.,And this is kind of you.
I have not spiked fever or seen any signs.,I have not spiked any fever or seen any signs of.,I think I'm out of the woods.,6.996635117562098,0.6447202,I think I am fine.,I think I'm out of the woods now.
If he wants.,Now if he wants to.,He can have a date tonight.,11.311017506124156,0.81017816,He can have sex in front of me.,He can have sex in front of everyone.
Yeah i do think that is.,Yeah i do think that is true.,he is a jerk.,8.212298806642035,0.63021994,he is a great guy.,he is a good guy.
Because it set sstage nicely.,Because it sets the sstage very nicely.,I wore a black dress.,7.35003748142702,0.6709764,I wore a black dress with a white blouse.,I wore a white shirt.
And they get paid it.,And they get paid for it.,They're very good at what they do.,16.636084740033162,0.79941833,They're very good at their jobs.,They're very good at their job.
Jews look them too.,The jews look down on them too.,Jews look them too.,47.2768920724287,0.83727777,Muslims look them too.,Muslims look them.
And sand that i had it.,And the sand that i had in it.,And sand that i had it.,62.1225252112436,0.9018303,And sand that i had it,And sand i had it.
Because board discussion i mean.,Because in board discussion i mean.,"I mean, I don't know why anyone would want to discuss board games on a message board.",28.36615891274361,0.7862768,"I mean, I don't know why anyone would want to discuss board games on a discussion board.","I mean, I don't know why anyone would want to discuss board games on a message board, but that'"
You doing alright.,You doing alright.,"I'm fine, thank you.",10.423439531859557,0.8053489,"I'm fine, thanks.",I'm fine.
Yeah he be try to cast spell her.,Yeah he is trying to cast a spell over her.,He be a witch.,5.122155029904108,0.82581234,He be a wizard.,He's a witch.
Danny say he might play later.,Danny just said he might play later.,Danny is a good player.,23.004765872018414,0.8355807,Danny is a good tennis player.,Danny is a great baseball player.
He be going to be engineers.,He is uh putting himself he is going to be a microwave engineer.,He be going to be engineer.,33.02684413460926,0.8865689,He's going to be a great engineer.,He's going to be engineering school.
Which i could understand.,Which i could not understand.,I'm sure you're a nice person.,12.86352657004831,0.59405935,I'm sure you're a great guy.,I'm sure you're a great person.
And i be sorry that episode jacob get misunderstood.,And uh i am sorry that whole episode with jacob got misunderstood.,And i be sorry that episode jacob get misunderstood.,55.82830250867096,0.9755149,And i be sorry that episode jacob get misunderstood,And i be sorry that episode Jacob get misunderstood.
No but it was coming out.,No but it was just coming out.,I was waiting for it to come out so I could buy it.,23.939893149200763,0.7727262,I was waiting for it to come out.,I was waiting for it to come out so I could watch it.
We know where the empowerless people be.,We already know where the most empowerless people are.,We know where the empowerless people be.,60.46220724756919,0.94999963,We know where the homeless people be.,We know where the empowerless people be at.
