Source,Target,Gen_comp,ChrF,Cos_sim_t5,Gen_comp1,Gen_comp2
It be get name but that be about it.,It is got the same name but that is about it.,It be get name but that be about it.,48.035035151041896,0.89010894,It be get name but that be about it.,It be get name but that be about it.
She come and sit in restaurant.,She came in and sat down in the restaurant.,She was waiting for her friend.,14.214205432107432,0.7419457,She was waiting for her friend to arrive.,She was waiting for someone.
Got one alright.,Got a new one alright.,It's a good one.,11.037947018054789,0.76318777,"It's a good one, it's got a lot of power.","It's a good one, too."
How he paid you.,Not how he paid you.,How he paid you.,73.18090547857871,0.9076134,How he paid you is beyond me.,How he paid you a compliment.
I had client offices building next grand central.,I had a client in the office building next to grand central.,I had to go there every day.,12.406524991218419,0.7026082,I had to go there every day to work.,I had to go there every day to get work done.
Kay penguins are numbered.,Kay the penguins are numbered.,Kay penguins are numbered.,80.33503210650896,0.9921586,Kay penguins are endangered.,Kay penguins are numbered in the zoo.
But you can not go walmart.,But you cannot even go to a walmart.,You can not go to the store.,31.44773671802035,0.883752,"You can not go to the store, you can not go to the store.","You can not go to the store, because you are not a citizen."
We know trish be.,So we already knew trish was pregnant.,Trish is a thorn in my side.,11.865508325188186,0.691908,Trish is a sailor.,Trish be a good friend.
Try not spit over.,Try not to spit all over here.,Try not spit over.,34.44381324340589,0.95335025,Try not spit over.,Try not spit over the.
You know you know she is.,You know some you know she is so vulnerable.,She is a slut.,8.25270750974059,0.76155245,She is a good girl.,She is a good girl and you know it.
We hunt tree and bounce them time time and.,Yeah we have a lotta trees we hunt through the trees and bounce off them from time to time and.,We can't catch them all.,7.022776158013038,0.7354289,We can't catch them.,We can't miss them.
We go trip.,When we went on a to trip.,We go to the beach.,13.40751949524197,0.7652769,We go to the park.,We go to the mountains.
Two year after that she have one.,Then two years after that she had another one.,She had a baby girl.,12.974013808477627,0.7948346,She had a baby girl and it was a boy.,She had a baby girl that year.
A lot of it has do r.,A lot of it has to do with the with the r.,It has a lot of do r.,19.341102785483365,0.8028333,It's a lot of do r.,It has a lot of do r in it.
And play sevenyearold children but he do.,And not played with a sevenyearold child but he did.,He is a very naughty boy.,7.824135211142657,0.73285156,He is a very naughty child.,He is a very good child.
Do dining room chai.,To do dining room chai.,Do dining room chai.,83.66823546839467,0.95759505,Do dining room chai. Do dining room chai. Do dining room chai. Do dining room ,Do dining room chai. Do dining room chai. Do dining room chai.
You have these organs that you can see.,You have all these internal organs that you cannot see.,You have these organs that you can't see.,55.3667303922937,0.96915793,You also have these organs that you can't see.,You have these organs that you can see.
There be kay.,There is no kay anywhere else.,There be kay.,18.185980628776953,0.84740436,There be a kay.,There be a tiger.
You have it.,You have it.,I haven't seen you so happy in a long time.,19.013614733679514,0.6890998,I haven't seen you so happy in a very long time.,I haven't seen you so happy in a while.
You do know half of it.,You do not know the half of it.,You're a sailor and you've been sailing for years.,11.588984632812487,0.695842,You're a sailor.,You're a sailor and you've been in the Navy.
She be like i know.,She was just like i know.,She be like i know.,50.33276571831694,0.9452646,She be like i know.,She be like i know.
We were real happy get this place natural gas.,We were real happy to get this place with natural gas.,We were real happy get this place natural gas.,75.27879619558739,0.9887639,We were able to save a lot of money.,We were real happy get this place natural gas.
And it is going take while.,And it is going to take a while.,It's going to be a lot of work.,30.994240025777316,0.867079,It's going to be a long process.,It's going to be a long day.
If you have come a plays you just do.,If you have to come out of a play you just do whatever.,If you have come a plays you just do.,45.2523715772395,0.8420951,If you have come a plays you just do.,If you have come a plays you just do.
Well i suppose the.,Well i suppose at the.,Well i suppose the.,72.50980751792639,0.9270066,Well i suppose the.,Well i suppose the.
And it sort them.,And it automatically sorts them.,They were all in the same pile.,12.961694053334986,0.7796274,They were all sorted into piles.,They were all sorted into a pile.
Because i might forget the beginning time i reach end.,Because i might forget the beginning by the time i reach the end.,I'm so tired and i can't remember the beginning time i reach end.,42.037088081483205,0.8192884,I'm so tired and i can't remember the beginning time i reach the end.,I'm so tired and i can't remember the beginning time i reach end.
Well i use come out.,Well i used to come out here.,I don't like to come out.,36.66107727078732,0.75575864,I don't know how to spell come out.,I don't know how to spell it.
Do do it i need get.,Do not do it yet i need to get some.,Do do it i need get.,28.655735917414894,0.8482699,Do do it i need get.,Do do it i need to get.
You do do it.,You do not do it.,You do it.,43.33747320335928,0.8190324,You do it.,You don't do it very often.
I hear it.,I hear it.,It's a rumor.,11.883404008553512,0.698729,It's a lot of noise.,It's coming.
If i was and have pass and fall walls.,If i was alright and had not passed out and fallen over the wall.,I would like a room with no walls.,11.449709525242065,0.72423315,I would be angry.,I would like a room with a bed.
I mean walls.,I mean all over the wall.,I can't see the wall.,37.04647562137468,0.73348933,I want to paint them.,I can't see the door.
He was one that blamed me.,He was the one that blamed me.,He didn't like the fact that I was the one who broke the window.,37.80370104152421,0.8546992,He didn't like the fact that I was the one who broke the vase.,He didn't like the fact that I was the one who broke the glass.
Full cut up tomatoes and.,Full of cut up tomatoes and.,The woman is making a salad with the tomatoes.,28.82336666545735,0.7766609,The woman is slicing an onion.,The woman is making a salad with the tomatoes and the lettuce.
Do you know.,Do you know.,I'm not sure.,8.347566182749787,0.8004439,I'm sure you do.,I think so.
I hope plugs is mess up.,I hope that plug is not messing up the.,I am not a fan of them.,10.81590217483436,0.6396681,I am not a fan of the way he looks.,I am not a fan of the way he acts.
I would like i would want them.,I would like ideally i would want them both.,I would like i would want them.,63.49526602851709,0.89596105,I would like i would want them.,I would like i would like them.
These look shit.,That looks like shit.,They are not very good.,9.26399424226067,0.7624866,They are horrible.,They are not very good looking.
No i do know anything.,No i do not know anything.,I know nothing about anything.,46.981595007198855,0.91045845,I know nothing.,I do know everything.
Well we got to we get call jack eaker.,Well we got to we got to call up jack eaker.,We got to we got to call jack eaker.,73.23420707924979,0.9832773,We got to we got to call jack eaker.,We got to we get call jack eaker.
I did eat one.,I did not eat one.,I was hungry.,4.975124378109453,0.7564012,I was very hungry.,I was really hungry.
Boy was sitting on a rock.,Boy was sitting on a big rock.,The boy was playing with a rock.,29.404464202060414,0.843766,The boy was playing with a toy.,The boy was playing with a toy car.
So you play.,So you play.,Then you eat.,13.825796991204212,0.7943423,Then you lose.,Then you eat the cake.
This does not make senses,Maybe maybe this does not make any sense to.,It's not possible that he could do that.,13.863782649679058,0.7233974,It's not possible that he could do this.,It's not possible that he was trying to do that.
Cute all very.,Not cute at all very elegant.,Cute all very.,31.073441112619765,0.73151386,Cute all very cute.,Cute all very.
But assume but never delineate.,But never assumed but never delineated.,But assume but never delineate.,62.99332732164209,0.8913528,But assume but never delineate.,But assume but never delimit.
Fourhundred and eightythree fourandahalfinch square toilet paper.,Fourhundred and eightythree like fourandahalfinch squares of toilet paper.,Four hundred and eighty three squares of toilet paper.,68.80071768887643,0.97170913,Four hundred and eighty three rolls of toilet paper.,Four hundred and eighty three squares.
And he can do it home.,And he can do it at home.,He can do it at home.,78.3707304349177,0.98485804,He can do it in the kitchen.,He can do it in the bedroom.
How come those comes two parts.,How come this comes in two parts.,I can't figure it out.,7.936507936507938,0.6928253,"I'm not sure, but I'm sure there are two parts.","I'm not sure, but I'm sure there are two."
Intelligence personality that you call.,Artificial intelligence personality that you call up.,Intelligence personality that you call.,72.77670667357789,0.8596543,Intelligence personality that you call.,Intelligence personality that you call.
Yes i do.,Yes i do.,I like to eat ice cream.,7.092198581560284,0.7354126,I like to eat a lot.,I like to eat chocolate.
Well see mine would be looks anything else.,Well see mine would be more for looks than anything else.,Mine would be looks anything else.,50.081951117047,0.8389578,Mine would be looks nothing else.,"Mine would be looks anything else, too."
It is like its parent were hustling it door.,It is like its parents were hustling it out the door.,It is like its parent were hustling it door.,72.45608824904534,0.94462955,It is like its parent were hustling it door.,It is like its parent were hustling it door to the car.
Well compared earth be staple.,Well compared to earth being a staple.,Well compared earth be staple.,64.51296172998292,0.95009124,Well compared earth be staple.,Well compared earth be a staple.
Just make you get enough air.,Just to make sure you get enough air.,You'll be fine.,5.037112516091302,0.73041254,You'll be alright.,You're going to be fine.
It hurt lot first.,It hurt a lot at first.,It was a lot of pain.,17.711183918911637,0.92670196,It was a big blow to my ribs.,It was a lot of pain to get a bruise.
I have got its butter.,Then i have got my butter.,It is delicious.,5.10204081632653,0.7473953,Its butter.,Its butter is gone.
You can still hear planes.,You can still hear the planes.,The airport is too far away.,13.782349420639866,0.768299,The airport is too close to the building.,It's too close to the city.
I will have look.,I will have to look.,I can't find it.,5.411255411255412,0.7626724,I can't find the receipt.,I can't find it in my pocket.
And this is kind of you go by.,And that is kind of where you go by to.,And this is kind of you go by.,47.390358521543824,0.84582436,And this is a kind of you go by.,And this is kind of you.
I have not spiked fever or seen any signs.,I have not spiked any fever or seen any signs of.,I am not sick.,8.160893533677134,0.8520801,I have not had a fever for a week.,I have not had a fever for a few days.
If he wants.,Now if he wants to.,If he wants.,47.86746435341797,0.9421748,"If he wants, he can go to the library.","If he wants, he can go to a bar."
Yeah i do think that is.,Yeah i do think that is true.,I think you're right.,18.204178961760846,0.8419682,I am not sure if it's true or not.,I am not sure if it's true.
Because it set sstage nicely.,Because it sets the sstage very nicely.,I liked the way the light reflected on the stage.,20.83169114466156,0.8510011,I liked the way the light reflected off of it.,I liked the way the light reflected off the pond.
And they get paid it.,And they get paid for it.,They're a bunch of greedy jerks.,11.83904097783834,0.70907557,They are the ones who make it happen.,They're a bunch of greedy thugs.
Jews look them too.,The jews look down on them too.,Jews look at them as well.,30.1944227274939,0.8283609,Jews look at them as a threat.,Jews look at them.
And sand that i had it.,And the sand that i had in it.,And sand that i had it.,62.1225252112436,0.9018303,And sand that i had it.,And sand that i had.
Because board discussion i mean.,Because in board discussion i mean.,Because board discussion i mean.,84.41075622700097,0.9768783,Because board discussion i mean.,Because board discussion i mean.
You doing alright.,You doing alright.,I'm fine.,4.7164277791997264,0.8134754,I am doing alright.,"I'm fine, thanks."
Yeah he be try to cast spell her.,Yeah he is trying to cast a spell over her.,He's a wizard.,3.9414414414414414,0.7879562,He be a wizard.,He be a witch.
Danny say he might play later.,Danny just said he might play later.,Danny is a person who likes to play sports.,23.21575943598944,0.8301152,Danny is a good player.,Danny is a person who likes to play later.
He be going to be engineers.,He is uh putting himself he is going to be a microwave engineer.,He be going to be an engineer.,33.445229495103895,0.88174784,He be going to be an engineer.,He be going to be an engineer in the future.
Which i could understand.,Which i could not understand.,I was a big fan of the show.,9.012550174405355,0.6346426,I was a huge fan of the show.,I was a big fan of the film.
And i be sorry that episode jacob get misunderstood.,And uh i am sorry that whole episode with jacob got misunderstood.,i be sorry that episode jacob get misunderstood.,54.55646501780254,0.9682908,i be sorry that jacob get misunderstood.,i be sorry that episode jacob get misunderstood.
No but it was coming out.,No but it was just coming out.,I wasn't sure if I was going to buy it.,19.597038110462105,0.7446477,I wasn't sure if I wanted to buy it.,I hadn't seen it yet.
We know where the empowerless people be.,We already know where the most empowerless people are.,We know where the powerless people be.,56.13180424833666,0.9144627,We know where the powerless people are.,We know where they are.
What is rooms use.,What is this room used for.,Rooms are used to store things.,24.085685507713823,0.8436949,Rooms use.,Rooms are used to store clothes.
I mean the skeleton part it you know.,I mean all the skeleton part of it you know an.,I don't know how to spell it.,15.332374418070724,0.68422365,I don't know how to explain it.,"I don't know how to spell it, but it's there."
They lost faith their leaders.,They lost faith in their leaders.,They no longer believed in them.,22.33477495954655,0.8482638,They no longer believed in the government.,They no longer believed in the leaders.
I have never.,No i had never.,I have never been able to do it.,28.3531785056056,0.79607207,I have never been able to do that.,"I have never been able to do it, either."
Yeah but we got hour than.,Yeah but we also got up an hour later than usual.,We're going to have to wait.,8.872225941352276,0.68451893,We're going to have a party in a couple of hours.,We're going to have a party in a few hours.
If you do want cds.,If you do not want a cd.,If you do want cds.,43.358215643310935,0.86519766,If you do not want cds.,"If you do want cds, you can buy them at the store."
I see one there be one.,I see one there is a rectangular one right there.,I see one there be one.,32.80372403694404,0.8508084,I see one there be one. I see one there be one. I see one there be one.,I see one there be one. I see one there be one.
Oh i never even thing this.,Oh i never even thought of that.,I thought it was going to be a great movie.,27.299256885266175,0.6681863,I thought it was going to be a bad thing.,I thought it was going to be a great year.
Or god involved moses your missions.,Or how god involved moses in his mission.,Or god involved moses your missions.,60.82683610606113,0.8891096,Or god involved moses your missions.,Or god involved moses your missions.
Finish their afghan.,Finished his afghan.,They are ready to go.,7.5463722074195525,0.674984,They are ready to go home.,They are ready to go out.
If you have traffics.,If you have the traffic.,If you have traffics.,73.02026984381868,0.9232644,If you have traffics on the road.,If you have a car.
So i be chopping it and it comes out.,So i am just chopping it up and it comes out pretty good.,I be chopping it and it comes out.,46.78477903680099,0.9053397,I be chopping it and it comes out.,I be chopping it.
Oh i am pray moms that they win because she say.,That is what patty sai oh i am praying mom that they win because she said.,Oh i am pray moms that they win because she say.,52.31466633759533,0.9622886,Oh i am pray moms that they win because she say.,Oh i am pray moms that they win.
Could see ends to it.,Could not see end to it.,I was able to see the end of it.,23.368799131277974,0.76286364,I was able to see the end of the road.,I was able to see the end of the story.
I want make sure now.,I want to make sure now.,I don't want to wait.,27.164902176558492,0.7969692,I don't want to wait until tomorrow.,I don't want to make any mistakes.
It seem ways.,It seems that way.,It seemed like a good idea.,27.07901134135598,0.7653196,It seemed like a long way.,It seemed like a good idea to me.
I first went,When i first went to o.,to the dentist because I had a cavity and needed a filling.,14.829277037294478,0.7838241,to the dentist because I had a toothache and needed a filling.,to the dentist because I had a toothache.
Telling you what do.,Telling you what to do.,Telling you what to do.,100.0,0.99999994,Telling you how to do it.,Telling you what do.
Whoa apropo something jennifer said may.,Whoa apropos something jennifer said in may.,Jennifer was adamant that he didn't want to be a hero.,22.34186489455301,0.6825905,Jennifer was adamant that he didn't want to be a snob.,Jennifer was adamant about it.
I be their porch.,I was out on their porch.,I'm a porch. I'm a porch. I'm a porch. I'm ,21.23977685818247,0.8341292,I'm a porch. I'm a porch. I'm a porch.,I'm a porch. I'm a porch. I'm a porch. I'm their
He is judgmental on people it bugs me.,He is like so judgmental on people it bugs me.,He is so arrogant.,10.425798634502332,0.8204441,He is so arrogant and rude.,He is so arrogant and selfish.
I just do put it.,I just did not put it down.,I just do put it.,37.38766455413124,0.81225604,I just do it.,I just do put it in.
I be all night night i come and told you.,I was home all night last night i came home and told you.,I be all night night i come and told you.,58.4563417673168,0.86525625,I be all night night i come and told you.,I be all night night i come and told you.
Oh i do know it would.,Oh i did not know it would.,It would be a wonderful thing to do.,25.695536508956085,0.6612085,It would be a wonderful thing.,It would be a wonderful experience.
Give you cards.,Gives you a card.,I want you to play cards with me.,22.32836298685255,0.7835872,I want you to play cards.,I want you to get cards.
Drink because it be still.,Drink because it is still early.,Drink because it be cold.,51.023168866177684,0.85195345,Drink because it be still.,Drink because it be hot.
So i will call you and tell you.,So i will call all of you and tell you.,I want to talk to you.,12.452083375331718,0.78995085,I want to tell you the good news.,I want to tell you.
We have be really summer.,We have to be really safe this summer.,We have to go to the beach.,26.234888306398208,0.795244,We have have be really summer.,We have to go to the park.
See i do watch stuffs.,See i do not watch that stuff.,I like to watch tv.,20.899930203812087,0.7431607,I like tv shows.,I like to watch a lot of movies.
This hurts back.,That still hurts back here.,I need to take a break.,8.369424231098996,0.6927472,I need to take a shower.,I need to get up.
Manufacturer put in.,The manufacturer put in there.,The man was putting the hat on his head.,26.91074914954107,0.68648446,The car was sold.,The man was putting the hat on.
I wiped it on my jackets.,No i wiped it off on my jacket.,I had gotten a lot of mud on them.,11.76058907127865,0.76281714,I had gotten a lot of mud on my jackets.,I had gotten a lot of water on them.
Ah they are fitting.,Ah they are not fitting in so easily.,They are very comfortable.,18.281998285808445,0.66232157,They are the best shoes I ever bought.,They are the ones that I want.
It is pretty goodsized areas right.,It is a pretty goodsized area right here.,"I'm not sure how big it is, but it's a pretty big area.",30.4818932371249,0.88549304,"I'm not sure how big it is, but it's a pretty good size.","I'm not sure how big it is, but it's a pretty good size area."
If fails appease the monster.,If all else fails appease the monster.,If succeeds appease the monster.,60.563412024410404,0.9471952,If succeeds appease the beast.,The monster will eat you.
That she bought.,That she bought.,She had a new dress.,9.432035662605609,0.7768621,She had a new car.,She had a lot of money.
There i there be a lot coalitions building.,Alright so there i there is a lot of coalition building.,There i there be a lot coalitions building.,53.22974652237031,0.96413064,There be a lot coalitions building.,There be a lot of coalitions building.
It does not smell vitamin.,It does not smell like vitamins.,It is rotten.,8.465123021386876,0.71162164,It is rotten in the cellar.,It is rotten in the middle.
You be look adding air conditionings.,Now you are not looking at adding air conditioning.,You be look adding air conditionings.,54.44454217763411,0.8013084,You be look adding air conditioners.,You be look adding air conditionings.
She fix them.,She fixed them.,She knew how to fix them.,35.09705784756238,0.94631815,She knew how to do it.,She knew how to fix things.
Have call other lines.,Have a call on the other line.,I have call other lines.,47.56322586725937,0.85343707,I have to call other lines.,I can't use phone.
Well baptists do.,Well baptists do.,They believe in a god.,9.6885861143806,0.8186071,They believe in a god of the bible.,They believe in a god that is all powerful.
And one kid who be be really having problems.,And this one little kid who is been really having a problem.,He had a lot of anger issues.,8.787533160854592,0.74622786,He had a lot of anger problems.,He had a lot of anger issues and he was in trouble.
I do know rich.,I do not know rich.,Rich is a very rich man.,13.425738198487306,0.7785448,"Rich is a very rich man, but I don't know him very well.","Rich is a very rich man, but I don't know him."
All gets boiled.,All gets boiled.,All gets boiled.,100.0,0.99999994,"Then, the water gets cooled.","Then, the water gets boiled."
She have gone forever.,She has not gone forever.,She was a good friend of mine and I will miss her a lot.,18.617854629890306,0.7934586,She was a good friend of mine and I will miss her.,She was a good friend of mine and I will never forget her.
He die these.,He died for that.,He was too old.,9.90121039515842,0.6993792,He was too old for the job.,He was too old for his job.
I guess that be.,I guess that was enough.,I guess that be.,47.786825965320354,0.75903416,I guess that be.,I guess that be.
And that fear starts to eat you.,And that fear starts to eat away at you.,And you can't get rid of it.,11.822810573932546,0.74753654,And you can't get out of it.,And you can't breathe.
We would like left if it become.,We would like the left if it becomes available.,We would like left if it become.,62.070686459075255,0.84363973,We would like left if it become.,We would like to leave if it become.
Had deer its legs up and santa claus was bandage it.,Had the deer with its uh leg up and santa claus was bandaging it.,The deer was in pain.,15.684963763240138,0.87550855,Santa claus had a red beard.,Santa claus had a red hat on.
Get our pen these.,Get your pen back from that.,They are scribbled on the wall.,10.624472003283566,0.7000388,They are scribbles.,They are pens.
And they said they looked you.,And they said they looked at you.,They were so confused.,10.635582109032729,0.73306704,They were so disappointed.,They were so glad they had you.
And i do know.,And i do not know.,I'm a scientist.,4.761904761904762,0.67487097,I'm a good person.,I'm a good friend.
I think they lived the house.,I think they lived in the big house.,They had a lot of possessions in the house.,28.230012067740844,0.8626572,They had a lot of possessions in it.,They had a lot of possessions there.
You get lot noise houses.,You get a lot of noise in the house.,You get a lot of noise houses.,72.26325799352506,0.9005448,You get a lot noise houses.,You get a lot of noise.
And put it the checking.,And put it in the checking.,You're going to be a nerd if you do that.,12.653896974461556,0.64249265,You're going to be a nerd if you don't.,You're going to be a nerd if you do.
Be you go go.,Why are you going to go.,Be you go go.,32.14805928867089,0.77887976,Be you go go.,Be you go go.
I mean it be me.,I mean it is from me.,I mean it be me.,41.14026689146475,0.895838,I mean it be me.,I mean it be me!
This used be set up.,This used to be set up a little differently.,This used to be set up.,48.856662689504866,0.92928785,This used to be a car.,This used to be a tv.
They be looking.,They are strange looking.,They be looking at you.,39.041244703698865,0.776029,They be looking for you.,They be looking at her.
It comes to.,It comes down to approximately right about there.,It comes to.,15.270837277480798,0.7652588,It comes to.,It comes to.
If you want you can take it eight weeks.,If you want to you can only take it for eight weeks.,You don't have to take it all at once.,18.49625845199018,0.80426574,You don't have to take it for eight weeks.,You don't have to take it all.
Twentyfive year i be.,Twentyfive years ago i was.,Twentyfive year i be.,60.17662691890553,0.93072927,Twentyfive year i be.,Twentyfive year I be.
And it was get down in.,And uh it was getting down in.,I had to get down in.,29.62511952130428,0.8697834,I had to get down in the basement.,I had to get down in the hole.
Call kelly right and ask her.,Call up kelly right now and ask her.,Kelly will help you.,14.089228321270756,0.862273,Kelly will help you out.,Kelly will know the answer.
It be car it overheats.,It is like a car it overheats.,It be car it overheats.,63.638142027239454,0.94689345,It be car it overheats.,It be car it overheats.
If there be one do look.,If there is like a like this one do not look.,If there be one do look.,32.038715371171044,0.7964737,if there be one do look.,If there be one do look!
Decks come with.,The decks come with.,A deck is a piece of wood that is used to build a house.,17.715089786416925,0.7565044,A deck is a piece of wood.,A deck is a piece of wood that is used to make a table.
I did care it.,I did not care for it.,I didn't care if he liked me or not.,38.84606132109765,0.72845495,I didn't care if he liked me.,I didn't care if he was sick.
They would not let us give homework schools tutors.,They would not let us give homework to the high school tutors.,They were too busy with their own lives.,17.837021125658556,0.71970797,They were too busy.,They were too busy with their own classes.
And forty year he be lead people out of israel.,And the third forty years he was leading the people out of israel.,And he be lead people out of israel.,40.157985060190654,0.9144028,And he be lead people out of israel forty year.,And he be lead people out of israel.
Get it no i be joking i wish i be yesterday.,Get it no i am just joking i wish i was at metropolis yesterday.,Get it no i be joking i wish i be yesterday.,49.881812731472955,0.91508317,Get it no i be joking i wish i be yesterday.,Get it no i be joking i wish i be Yesterday.
Apropo something jennifer say,Lisbeth apropos something jennifer said in.,"Jennifer said, "" hey, i have to go, i have to go, i",31.086765286150392,0.79309905,"Jennifer said, "" hey, i have to go, i have to go to work.","Jennifer said, "" hey, i have to go, i have to go to work,"
Hundred and thirty i do know.,Hundred and thirty i do not know.,I'm a hundred and thirty i do know.,72.2617514449752,0.9082098,I'm a mathematician.,I'm a hundred and thirty.
Then you pour these sheets.,Then you pour that out on a uh sheet.,Then you put them in the oven.,29.614373028269124,0.7503768,Then you put them on the table.,Then you put them in the oven to bake.
I will get common denominator.,First i will just get a common denominator.,I will get common denominator.,57.11642974114922,0.9556714,I will get common denominator. I will get common denominator.,I will get the common denominator.
He still stayed level three.,So he still stayed on level three.,He was a very good chess player.,14.096759055676761,0.6934838,He was a very good basketball player.,He was a very good runner.
I do know their name.,I do not know their names.,They are the one who wrote the song.,16.50084409258912,0.68386173,They are the one who wrote the poem.,They are the one who wrote the song about us.
You know like.,You know like in like.,I'm a fan of yours.,6.821820805989671,0.7174934,I'm a fan.,I'm a guy.
That is what it was.,Maybe that is what it was.,It was a dreadful experience.,11.85475125898326,0.6754571,It was a dreadful day.,It was a very long day.
And it plugs into your receiver.,And then it plugs into your receiver.,It's a remote control.,9.970179466626814,0.81341946,It's a remote control for your stereo.,It's a good idea to keep it in your pocket.
I would go with new thermostat.,I would definitely go with a new thermostat.,I like the way it looks.,11.071679650824652,0.69075084,I like the way it looks in my living room.,I like the way it looks in my room.
You can blame guy in senses that.,So you cannot really blame the guy in the sense that.,Guy in senses that.,18.820250399422576,0.7851393,Guy in senses that he.,Guy in senses that he is lazy.
We can change it.,We can change it up.,We can make a difference.,22.991177384657096,0.8359438,We can change the world.,We can change it.
That they be tired go home and uh.,So that they are too tired to go home and uh.,That they be tired go home and uh.,53.65608291439802,0.8842786,They be tired go home and uh.,"That they be tired go home and, uh."
Kendra let it go.,Kendra just let it go.,Kendra didn't want to be the one who cried herself to sleep.,23.260143558191494,0.8253118,Kendra didn't want to be the one who cried over the broken vase.,Kendra didn't want to be the one who cried over it.
Planet it is neat looking.,As in planets it is pretty neat looking.,It is a planet.,17.667128483713622,0.87836254,It is a planet with a lot of stars.,It is a planet with a moon.
Who would like.,Who would like.,I would like.,73.49961553790902,0.8842871,I would like.,I would like to.
Mom she kinds of know all stuff.,Maybe mom she kind of knew about all this stuff.,Mom is a very smart person.,8.92223185977169,0.8166136,Mom is a very smart woman.,Mom is a good teacher.
And it might well have start chain reactions.,And it might very well still have started that chain reaction.,It might well have started chain reactions.,55.481822738399835,0.93570447,It might well have started chain reactions in the world.,It might well have started chain reactions in the room.
It is like register car.,It is like registering a car.,It is like register car.,72.50441052305041,0.9405724,It is like register car registration.,It is like register car.
A all square there are kind of beatup buildings.,A all around this big square there are these kind of beatup little buildings.,There is a big tavern in the middle of the square.,20.87957493623441,0.8089785,There is a big tavern in the square.,There is a big tv in one of the buildings.
See it be.,See it is a.,See it be.,36.488590680029446,0.88096476,See it be.,See it be.
Because last weeks gym be close they are working ceiling.,Because last week the gym was closed they are working on the ceiling.,The gym is working on the ceiling.,41.20224982438438,0.9040854,The gym is working on the ceiling because it is close.,The gym is working on the ceiling to close.
And they give you they will mail you reimbursements.,And they give you the they will mail you the reimbursement.,They are a good company.,6.990783281958351,0.76763034,They are a good company and they will help you.,They are a good company and they are very helpful.
Okay open one.,Okay open this one.,It's a tan one.,16.185812425608486,0.74756515,It's a tiger.,It's a tan one with a red handle.
Tell me i can get check seal.,Tell me when i can get checked out on seals.,I'll get it for you.,8.654739711628737,0.7102573,I'll get check seal.,I'll get it.
I know them and.,I know all of them and.,I am sure they know me too.,19.56819764851624,0.83629334,I am sure they know me.,I am sure they are a good friend.
I was sexually aroused by it.,I was always sexually aroused by it.,I wanted to have sex with it.,14.265376302760052,0.8675183,I wanted to have sex with her.,I wanted to have sex.
He would fire you.,He would not fire you.,He was the boss of the company.,13.078979684285086,0.7734791,He was the boss and you were the employee.,He was the boss.
I hope they are too.,I hope they are not too big.,I hope they are too.,57.27365917117938,0.78811055,I hope they're happy.,I hope they're not going to be a problem.
We got off exit and it be hollywood bowl exit.,So we got off at the exit and it was the hollywood bowl exit.,We got off exit and it be hollywood bowl exit.,63.14268291316317,0.9844495,We got off the exit and it be hollywood bowl exit.,We got off exit and it be hollywood bowl.
Sugar stays right.,The sugar just stays right there.,Sugar is good at math.,13.13976702948098,0.7471576,Sugar is good at making pancakes.,Sugar is good at making cookies.
Do give the answer because you are denying them learning.,Do not give away the answers because you are denying them of learning.,You are a bad teacher.,10.502470289370274,0.75809854,You are a jerk.,You are a jerk to them.
Yeah but that is he would give our name.,Yeah but that is all he would give his name for.,Yeah but that is he would give our name.,61.052244123943744,0.8666228,Yeah but that is he would give our name.,Yeah but he would give our name.
The illusions life you know i.,The illusions of this life you know i.,The illusions life you know i.,75.8814849093818,0.9637345,The illusions life you know i.,The illusions life you know i.
Because there is.,Because there is.,There is a lot of traffic.,28.482170966575033,0.71688545,There is a lot of noise in that room.,There is a lot of noise in there.
Well i have replace fences.,Well i have replaced fences since then.,I have a lot of work to do.,9.51381014489864,0.68194115,I have a lot of work ahead of me.,I have a lot of work to do in the yard.
Hey who bought green cake.,Hey who bought the green cake.,I bought green cake.,51.646182520641425,0.901474,I bought the green cake.,I bought the green one.
Yeah you can put it.,Yeah you can put it so.,I don't know what to do with it.,8.637797295665822,0.6611725,I don't know how to put it.,I don't know what to do.
Pretty when we rechecked her she was ready take it.,Pretty much when we rechecked her she was ready to take it off.,She ate the whole ice cream with a spoon.,14.530723948761981,0.6142833,She ate the whole ice cream.,She ate the whole piece of cake.
I do not think of mother do.,I do not think any of the mothers did.,I do not think of mother do.,48.618354951390856,0.8071393,I do not think of mother do.,I do not think of mother.
You do see what you have read.,You do not see what you have read about.,You do see what you have read.,64.55726954260736,0.8486875,You do see what you have read.,You do see what you've read.
So i be act french theatre then i.,So i was acting in the french theatre then i.,'m a french theatre actor.,38.58446521593804,0.9000876,'m a french theatre actor.,'m a french student.
I would go carrier.,I would probably go with the carrier.,I would like to see if I can get a better deal.,20.992878627201353,0.74799436,I would like to see if I can get a better view.,I would like to see if I can get a better deal on the car.
And going it.,And going after it.,And going it.,49.94785953964187,0.8976467,And going it.,And going to the park.
How let us see here kay one which be the.,How well let us see here um the kay one eleven which is the.,Let us see here kay one which be the.,41.37472632739394,0.8583402,Let us see here kay one which be the.,Let us see here kay one which be the.
I want those.,I want that.,They are really delicious.,5.291005291005291,0.70072824,They are really cute.,They are really delicious!
