Source,Target,Gen_comp,ChrF,Cos_sim_t5,Gen_comp1,Gen_comp2
I will have jerry get them.,I will have jerry get them down.,Complete the sentence: jerry will have to get them.,47.14775153231167,0.8903794,Complete the sentence: jerry will have jerry get them.,Complete the sentence: jerry will have jerry get the books.
It be mean it shows dirt.,It is white means it shows dirt more.,Complete the sentence: It be mean it shows dirt.,42.50442446755446,0.8075213,Complete the sentence: I be mean it shows dirt.,Complete the sentence: She be mean it shows dirt.
I grab her and i go.,I grab her again and i go.,Complete the sentence: i grab her and i go.,48.462111353192086,0.91900325,Complete the sentence: i grab her and i go.,Complete the sentence: I grab her and i go.
Making horrible sound.,Making that horrible sound.,Complete the sentence: Making horrible sound.,62.54654896082542,0.9513277,Complete this sentence: Making horrible sound.,Making horrible sound.
Face that ways okay.,So facing that way okay.,acceptable,4.684317718940936,0.7549275,acceptable,unacceptable
They saw the man who have be possessed legions of demons.,When they came to jesus they saw the man who had been possessed by the legion of demons.,Complete this sentence: They saw the man who have be possessed legions of demons.,51.6136651037764,0.9048376,Complete this sentence: They saw the man who have been possessed legions of demons.,Complet this sentence: They saw the man who have be possessed legions of demons.
Like um you know mmothers.,Like um you know mmothers with.,Like um you know mmothers.,82.05608177444094,0.9431554,Complete the sentence: Like um you know mmothers.,Complete the sentence: Like um you know mmmothers.
She did great job it.,She did a great job with it.,unacceptable,5.0,0.60937726,acceptable,acceptable
It looks lovely.,It looks lovely.,Completion: It looks lovely.,83.78755196352145,0.9303321,Completion of the sentence: It looks lovely.,Complete this sentence: It looks lovely.
That sounds something he would do.,That sounds like something he would do.,True,2.757352941176471,0.6939534,True,False
And he be be i give the little kid lessons him.,And he is been perfectly lovely i give the little kids lessons on him.,Complete the sentence: And he be be i give the little kid lessons him.,47.15683007639313,0.8442435,Complete the sentence: And he be be i give the little kid lessons him.,Complete the sentence: And he be be i give the little kid lessons her.
You look great.,You look great.,Complete the sentence: You look great.,72.23022794760757,0.93194723,Complete the sentence: You look great.,Complete the sentence: You look great.
You can do it way.,You can do it either way.,Complete this sentence: You can do it way.,48.889916567444715,0.8481802,: You can do it way. / Complete this sentence: You can do it way. / Complete this sentence,: You can do it way. / Complete this sentence: you can do it way. / Complete this sentence
I get liability.,I just got liability.,Complete the sentence: I get liability.,48.95910813532227,0.9103302,False,Complete the following sentence: I get liability.
I did enjoy read books.,I did not enjoy reading the book.,Complete the sentence: I did enjoy read books.,43.12346328632786,0.7166885,Complete this sentence: I did enjoy read books.,Complete the following sentence: I did enjoy read books.
What am i do this.,Now what am i doing with this.,unacceptable,3.8956054500095947,0.6768622,unacceptable,unacceptable
Or do they go really this.,Or do they go like really fast like that.,Or do they go really this.,41.84018562781866,0.81947565,Or do they really go really this.,Or do they go really this?
Oh wait minutes.,Oh wait a minute.,Minutes.,23.41485226193622,0.80504346,Minutes.,Minutes?
You know i have haneve admire president nixon.,You know i have nev particularly admired uh president nixon.,True,1.8028846153846156,0.6407014,True,True
And i keep tell him get relationships before you have children.,And i keep telling him get out of that relationship before you have children.,acceptable,3.7841060885985085,0.62390476,acceptable,acceptable
But i do want to give them reason.,But i do not want to give them any reason to.,Complete this sentence: i do want to give them reason.,49.464017088872616,0.84852016,Complete this sentence: i do want to give them reason.,Completion this sentence: But i do want to give them reason.
You reach that arm let me add.,The more you reach that arm through let me add on.,Complete the sentence: You reach that arm let me add.,48.181592980797554,0.9181969,Complete this sentence: You reach that arm let me add.,Complete the following sentence: You reach that arm let me add.
I take it.,I take it back.,I take it.,51.32646755413346,0.8354571,acceptable,I took it.
And then a woman came canada.,And then a woman came from canada.,acceptable,4.781420765027322,0.6740525,acceptable,acceptable
She said person were driving their lights.,She said people were driving around with their lights on.,unacceptable,4.514154065475282,0.64573836,unacceptable,acceptable
And we stayed couples years.,And we stayed out for a couple years.,Complete the sentence: And we stayed couples years.,51.380500657761594,0.81774116,Complete the sentence: And we stayed couples years.,Complete this sentence: And we stayed couples years.
Diamond are waste.,Diamonds are wasted.,Complete the sentence: Diamond are waste.,52.74068165275717,0.93289363,Diamond are waste.,Diamond are waste.
You can talk both us at the times.,You cannot talk to both of us at the same time.,Complete the sentence: You can talk both us at the times.,41.293259935765704,0.7711215,Complete this sentence: You can talk both us at the times.,Complete the sentence: You can talk both of us at the times.
And he is rea good at make budget.,And he is rea good at making the budget out.,Complete this sentence: And he is rea good at make budget.,63.51220182082121,0.9383474,Complete this sentence: And he is rea good at make budget.,Complete this sentence: He is rea good at make budget.
It is that we have climb ladder.,It is not that we have to climb the ladder.,English: Complete this sentence: Complete this sentence: Complete this sentence: Complete this sentence: Complete this sentence: Complete this sentence,8.703598430422973,0.6740697,English: Complete this sentence: Complete this sentence: Complete this sentence: Complete this sentence: Complete this sentence:,English: Complete this sentence: Complete this sentence: Complete this sentence: Complete this sentence:
Certain areas of hold their values.,Certain areas s of held their value.,............ ,0.6313131313131314,0.6709018,............,...........
Put the masas.,To put the masa.,: Put the masas..??..?.?.?.?. ,49.898271425370964,0.91842973,: Put the masas..??..?..?.?.?.?.?,: Put the masas..?..?..?..?.?.?.?.
You have accept those.,You have to accept that.,You have accept those.,58.07767152644612,0.9084171,You have accept those.,Accept those.
I put it their ha.,I put it on their ha.,: I put it their ha......... ,58.54531457141275,0.9322628,: I put it their ha. / I put it their ha. / I put it their ha. ,: I put it their ha. / I put it their ha. / I put it their ha.
No i was not going.,No i was not going to.,complete this sentence: no i was not going..................................................................................................................................................................................................................,18.238343278747223,0.9151076,complete this sentence: no i was not going.,complete this sentence: no i was not going..?. Complete this sentence: no i was not going.
You can study the sat.,You cannot study for the sat.,Complete this sentence: You can study the sat.,43.45628277334198,0.77704036,Complete this sentence: You can study the sat.,Complete this sentence: You can study the sat. Complete this sentence: You can study the sat.
They sh it the tv she be so.,They sh it on the tv she is so yougly.,Complete the following sentence: They sh it the tv she be so.,41.381730240897845,0.82457983,Complete the following sentence: She sh it the tv she be so.,Complete the following sentence: They sh it the tv he be so.
That is where hospitals have roads going.,This is where county hospital has roads going on.,complete this sentence: Complete this sentence: Complete this sentence: Complete this sentence: Complete this sentence: Complete this sentence: Complete,9.541560775483408,0.6406426,complete this sentence: Complete this sentence: Complete this sentence: Complete this sentence: Complete this sentence: Complete this sentence:,complete the following sentence: Complete this sentence: Complete this sentence: Complete this sentence: Complete this sentence: Complete this sentence:
Everybody say it loud.,Everybody say it out loud.,complete this sentence: complete this sentence: complete this sentence: complete this sentence: complete this sentence: complete this sentence: complete,3.378378378378378,0.7403277,complete this sentence: Complete this sentence: Complete this sentence: Complete this sentence: Complete this sentence: Complete this sentence: Complete,complete this sentence: Complete this sentence: Complete this sentence: Complete this sentence: complete this sentence: complete this sentence: complete
People may even show up.,Because i do not know i do not know if these people may not even show up.,People may even show up.,29.508124842862564,0.8120964,Complete the sentence: People may even show up.,Complete the sentence: People may even show up.
I might have go therapy or something fi out.,I might have to go to therapy or something to fi out.,unacceptable,3.7037037037037033,0.6383246,unacceptable,unacceptable
Sell or joy had actually hire him sell jewelry hawaii.,To sell or joy had actually hired him to sell jewelry in hawaii.,acceptable,3.067186558743449,0.66939,acceptable,acceptable
He be retired studs duty in spring nineteen ninetyone.,He was retired from stud duty in the spring of nineteen ninetyone.,Complete this sentence: He be retired studs duty in spring nineteen ninetyone.,55.30154232610971,0.91104317,Complete this sentence: He be retired studs duty in spring nineteen ninetyone.,Complete this sentence: He be retired studs duty in spring nineteen ninetyone.
Well she be supposed to go dixie land jazz festival weekends.,Well she is supposed to go to the dixie land jazz festival this weekend.,Complete the sentence: She be supposed to go dixie land jazz festival weekends.,60.42568718086372,0.9143834,Complete the sentence: I be supposed to go dixie land jazz festival weekends.,Complete the sentence: She be supposed to go to dixie land jazz festival weekends.
That is true they have.,That is true they all have.,Complete this sentence: Complete this sentence: Complete this sentence: Complete this sentence: Complete this sentence: Complete this sentence: Complete,6.425841425674664,0.72262114,Complete this sentence: Complete this sentence: Complete this sentence: Complete this sentence: Complete this sentence: Complete this sentence:,Complete this sentence: Complete this sentence: Complete this sentence: Complete this sentence: Complete this sentence:
I am go to go transfer keys ones.,I am going to go transfer the keys into this one.,acceptable,2.5100401606425704,0.7054452,acceptable,acceptable
Areas that and like be able to have the local food.,In areas like that and like not be able to have the local food.,acceptable,6.063350748036906,0.63595426,acceptable,acceptable
You know me.,You know me.,You know me.,100.0,0.99999994,True or false: You know me.,True or false: I know you.
And i have pair of bluejean.,And i had a pair of bluejeans.,Complete this sentence: And i have pair of bluejean.,59.39442819845654,0.9104266,Complete this sentence: And i have pair of bluejean.,Complete this sentence: i have pair of bluejean.
Just put five twentyfour ninetyfour.,Just put down five twentyfour ninetyfour.,Complete this sentence: Just put five twentyfour ninetyfour.,73.74839152387113,0.9443908,Just put five twentyfour ninetyfour.,Just put five twentyfour ninetyfour.
And we put ce.,And then we put a ce.,. Complete this sentence: Complete this sentence: Complete this sentence: Complete this sentence: Complete this sentence: Complete this sentence:,6.1441352811677605,0.76459026,. Complete this sentence: Complete this sentence: Complete this sentence: Complete this sentence: Complete this sentence: complete this sentence:,. Complete this sentence: Complete this sentence: Complete this sentence: Complete this sentence: complete this sentence: complete this sentence:
I mean it be for everybody.,I mean it was hard for everybody.,Complete this sentence: I mean it be for everybody.,54.70563731449282,0.73919964,Complete this sentence: I mean it be for everybody.,Complete this sentence: I mean it be for everybody.
Kay oh i do know what radio station be.,Kay oh i do not know what the radio station is.,Complete this sentence: Kay oh i do know what radio station be.,58.763164136194256,0.866864,Complete this sentence: kay oh i do know what radio station be.,Complete this sentence: Kay oh i know what radio station be.
We spend t.,We spent some t.,Completion of the sentence: I have t.,19.7429498694693,0.7744192,Completion of the sentence: I have a t.,Completion of the sentence: I have a s.
Yes we do.,Yes we do.,Complete the sentence: Yes we do.,57.37990136327492,0.9410229,No we do.,No we do.
Sammy davis junior used do it just.,Sammy davis junior used to do it just fine.,Complete this sentence: Sam davis junior used do it just.,56.74250709263834,0.8441072,Complete this sentence: Sam davis junior used to do it just.,Complete this sentence: samuel davis junior used do it just.
Well could decide.,Well could not decide.,Complete the sentence: Well could decide.,56.461496280546264,0.8443317,Well could decide.,Complete the following sentence: Well could decide.
He have print my shoulder and ribs.,He had hoof prints on his shoulder and ribs.,Complete the sentence: He have print my shoulder and ribs.,50.13634659509989,0.85014194,Complete sentence: He have print my shoulder and ribs.,He have print my shoulder and ribs.
You get it.,You get it.,: You get it. Complete this sentence: You get it.,50.87982125034984,0.92547655,: You get it. Complete this sentence: Complete this sentence: You get it.,: You get it. / You get it. / You get it. / You get it. 
Well you know i think they quarter an ounce.,Well you know i think they weigh about a quarter of an ounce.,acceptable,4.4803187592688545,0.6847465,acceptable,unacceptable
Because environment be going to be negatively impacte.,Because environment supposedly is going to be also negatively impacted.,Comple this sentence: Because environment be going to be negatively impacte.,63.000874848523395,0.9179359,Comple this sentence: Because environmental be going to be negatively impacte.,Comple this sentence: Because environment be be going to be negatively impacte.
Which is i mean i could.,Which is not bad i mean i could.,Complete this sentence: Which is i mean i could.,56.042158267721895,0.88236105,Complete this sentence: Which is i mean i could.,Complete this sentence: Which is i mean i could.
And there be lot.,And there was an awful lot.,And there be lot.,38.71438064856456,0.8979038,Complete the sentence: And there be lot.,Complete the sentence: And there be lot.
Oh there we go.,You can hook that arm oh there we go.,Complete the following sentence: Oh there we go.,34.491840431178865,0.8040538,Complete the following sentence: Oh there we go.,Complete the sentence: Oh there we go.
And you know.,And you know.,Complete the sentence: And you know.,67.73514618499955,0.9162184,Complete the sentence: And you know.,Complete the sentence: And you know.
I thought this was most thing i heard in my life.,I thought that was the most hilarious thing i heard in my entire life.,Complete this sentence: I thought this was most thing i heard in my life.,50.82673902648176,0.81435096,Complete this sentence: I thought this was most thing i heard in my life.,Complete this sentence: I thought this was most thing i heard in my life.
Cha be plan.,Cha was planned for.,Cha be plan.,20.32754265847691,0.88723755,Cha be plan.,Completion of the sentence: Cha be plan.
Oo i have to go bathroom really.,Oo i have to go to the bathroom really bad.,Complete this sentence: Oo i have to go bathroom really.,61.498327290402464,0.93641937,Complete this sentence: Oo i have to go bathroom really.,Complete this sentence: Oo i need to go bathroom really.
I do know how it be.,I do not know how realistic it was.,Complete this sentence: I do know how it be.,28.216541055511446,0.7259728,Complete the following sentence: I do know how it be.,Complete this sentence: I do not know how it be.
I forget take these.,I forgot to take these.,Complete the sentence: I forget take these.,51.66755859239777,0.92357725,Complete the sentence: I forget take these.,Complete this sentence: I forget take these.
Um woman that walk out.,Um the woman that just walked out.,acceptable,4.098360655737705,0.6500021,acceptable,acceptable
And we messed.,And we messed around.,Complete the sentence: And we messed.,49.2499330648789,0.84721404,Complete the sentence: And we messed.,Complete the sentence: We messed.
I said fence.,I said fence.,I said fence.,100.0,1.0000002,I said fence.,I said fence.
That come couple be.,That comes down after a couple is married.,That come couple be.,31.62090278426411,0.7919549,That come couple be.,Come couple be.
I mean we.,I mean we.,I mean we.,100.0,1.0000002,I mean we.,Complete the sentence: I mean we.
And you pour it pan and it be done.,And you pour it in the pan and it is done.,Complete this sentence: Complete this sentence: Complete this sentence: Complete this sentence: Complete this sentence: Complete this sentence: Complete,7.652276802317007,0.6923708,Complete this sentence: Complete this sentence: Complete this sentence: Complete this sentence: Complete this sentence: Complete this sentence: Complete,Complete this sentence: Complete this sentence: Complete this sentence: Complete this sentence: Complete this sentence: Complete this sentence: complete
What be everybody wait.,What is everybody wait for.,What be everybody wait.,60.96298414605019,0.9418941,What be everybody wait.,What be everybody wait?
I mean i be going start dancing with women.,I mean i am going to start dancing with those brazilian women.,Complete the sentence: I mean i be going start dancing with women.,50.10196050550497,0.91656756,Complete the sentence: I be going start dancing with women.,Complete the sentence: I be going start dancing with women.
Let me try finish what i be talk but uh.,Let me try to finish what i am talking about here but uh therther.,unacceptable,4.1093928980526915,0.6999809,unacceptable,acceptable
Well there is couple sculptures.,Well there is a couple sculptures here.,Well there is couple sculptures.,74.6755725752893,0.9437598,"Well, there is couple sculptures.",Well there is couple sculptures?
If you want.,If you want.,If you want.,100.0,1.0000002,If you want.,If you want.
I will have neighbor.,I will have every neighbor.,I will have neighbor.,65.63629785217152,0.8920958,I will have neighbor.,I will have a neighbor.
I would be i would have murder him.,I would not be here i would have murdered him.,unacceptable,4.166666666666666,0.68926007,unacceptable,acceptable
It should be legal for guy do this.,It should not be legal for guys to do this.,True,2.678571428571429,0.68088174,False,acceptable
And alice say.,And alice always says.,Complete the sentence: And alice say.,35.3307511607018,0.89092106,Complete the sentence: And alice say.,Complete the sentence: And alice say.
Mean make you pull wagons.,Mean making you pull a wagon.,Complete the sentence: Mean make you pull wagons.,45.84863118468485,0.92094576,Complete this sentence: Mean make you pull wagons.,Complete the sentence: Make you pull wagons.
And she wip slimes.,And she wiped the frog slime.,Complete the sentence: And she wip slimes.,42.609721978468144,0.86226785,Complete the sentence: And she wip slimes.,Complete this sentence: And she wip slimes.
That they be gearing this in way.,That they are gearing this in the wrong way.,acceptable,2.7056277056277054,0.64749545,acceptable,True
Do call me stupid.,Do not call me stupid.,False,6.5854725787631265,0.6823007,False,False.
And thethey had arts shows everywhere.,And thethey had these art shows everywhere.,False,2.637040523770807,0.6242174,True,True
It be get name but that be about it.,It is got the same name but that is about it.,Complete the following sentence: It be get name but that be about it.,44.85382452578077,0.84267974,Complete the following sentence: I be get name but that be about it.,Complete the following sentence: It be be get name but that be about it.
She come and sit in restaurant.,She came in and sat down in the restaurant.,Complete the sentence: She come and sit in restaurant.,41.680295947295114,0.9247223,Complete the sentence: She come and sit in restaurant.,Complete the sentence: She came and sit in restaurant.
Got one alright.,Got a new one alright.,acceptable,7.180039490217196,0.7170845,acceptable,acceptable
How he paid you.,Not how he paid you.,Complete the sentence: How he paid you.,59.311053463393094,0.8669204,Complete the sentence: How he paid you.,How he paid you.
I had client offices building next grand central.,I had a client in the office building next to grand central.,True,1.8750000000000002,0.667736,True,True
Kay penguins are numbered.,Kay the penguins are numbered.,Complete the sentence: Kay penguins are numbered.,71.89353569855264,0.9466884,Complete the sentence: Kay penguins are numbered.,Complete the sentence: The penguins are numbered.
But you can not go walmart.,But you cannot even go to a walmart.,            ,0.0,0.6444235,complete this sentence: Complete this sentence: Complete this sentence: Complete this sentence: Complete this sentence: Complete this sentence: Complete, Complete this sentence:  Complete this sentence:  Complete this sentence:  Complete this sentence: 
We know trish be.,So we already knew trish was pregnant.,Complete this sentence: We know trish be.,20.081623525058763,0.8161896,Complete this sentence: we know trish be.,Trish be.
Try not spit over.,Try not to spit all over here.,Try not spit over.,34.44381324340589,0.95335025,Complete the sentence: Try not spit over.,Complete the sentence: Try not to spit over.
You know you know she is.,You know some you know she is so vulnerable.,True,2.5337837837837838,0.67360294,True,True
We hunt tree and bounce them time time and.,Yeah we have a lotta trees we hunt through the trees and bounce off them from time to time and.,Complete the sentence: We hunt tree and bounce them time time and.,36.10447425889583,0.88201857,Complete the sentence: We hunt tree and bounce them time time and.,Complete the following sentence: We hunt tree and bounce them time time and.
We go trip.,When we went on a to trip.,Complete the sentence: We go trip.,29.181024665833743,0.8428257,Complete the sentence: We go trip.,Complete the sentence: We go on trip.
Two year after that she have one.,Then two years after that she had another one.,Complete this sentence: Two year that she have one.,41.058650863189875,0.89116037,Complete this sentence: Two year that she have one.,Complete this sentence: Two year that she have two.
A lot of it has do r.,A lot of it has to do with the with the r.,Complete this sentence:,6.3423816162751185,0.6918375,Complete this sentence:,True
And play sevenyearold children but he do.,And not played with a sevenyearold child but he did.,Complete the sentence: And play sevenyearold children but he do.,50.644633901810025,0.8131441,Complete this sentence: And play sevenyearold children but he do.,Complete the sentence: And play sevenyearold children but he play.
Do dining room chai.,To do dining room chai.,Do dining room chai.,83.66823546839467,0.95759505,Do dining room chai.,Complete the sentence: Do dining room chai.
You have these organs that you can see.,You have all these internal organs that you cannot see.,You have these organs that you can see.,53.88151803492456,0.8954476,You have these organs that you can see.,You have these organs that you can see.
There be kay.,There is no kay anywhere else.,False,6.8687534088413855,0.70620346,False,False.
You have it.,You have it.,acceptable,5.0,0.7390413,acceptable,No. 2: You have it.
You do know half of it.,You do not know the half of it.,True,2.4999999999999996,0.68414843,True,True
She be like i know.,She was just like i know.,Complete the sentence: She be like i know.,42.089818530293364,0.91015613,Complete the following sentence: She be like i know.,She be like i know.
We were real happy get this place natural gas.,We were real happy to get this place with natural gas.,unacceptable,5.798996759143038,0.63979167,unacceptable,acceptable
And it is going take while.,And it is going to take a while.,Complete this sentence: And it is going take while.,59.65157188202652,0.90760887,Complete this sentence: And it is going to take while.,Comple this sentence: And it is going take while.
If you have come a plays you just do.,If you have to come out of a play you just do whatever.,unacceptable,4.07608695652174,0.69893813,unacceptable,acceptable
Well i suppose the.,Well i suppose at the.,acceptable,6.097560975609756,0.7390316,True or False,True or false?
And it sort them.,And it automatically sorts them.,Complete the sentence: And it sort them.,29.075256721696835,0.8613517,Completion of sentence: And it sort them.,Complete the following sentence: And it sort them.
Because i might forget the beginning time i reach end.,Because i might forget the beginning by the time i reach the end.,Accept this sentence: Because i might forget the beginning time i reach end. Complete this sentence: Because i might,66.10477854802808,0.91049755,Accept this sentence: Because i might forget the beginning time i reach end.,Accept this sentence: Because i might forget the end time i reach beginning. Complete this sentence: Because i might
Well i use come out.,Well i used to come out here.,Come out.,20.11138994733001,0.76722383,Come out is a part of the sentence: Well i use come out.,Come out is a verb.
Do do it i need get.,Do not do it yet i need to get some.,Do do it i need get.,28.655735917414894,0.8482699,Complete the sentence: Do do it i need get.,Complete the sentence: Do do it i need get.
You do do it.,You do not do it.,unacceptable,3.90625,0.7277808,False.,False
I hear it.,I hear it.,I see it.,18.460127494853808,0.8915282,I hear it.,I hear it.
If i was and have pass and fall walls.,If i was alright and had not passed out and fallen over the wall.,Complete the sentence: If i was and have pass and fall walls.,36.18777516935646,0.8544235,Complete the sentence: If i was and have pass and fall walls.,Complete this sentence: If i was and have pass and fall walls.
I mean walls.,I mean all over the wall.,I mean walls.,25.558299464912178,0.8884534,Complete the sentence: I mean walls.,Complete the sentence: I mean windows.
He was one that blamed me.,He was the one that blamed me.,Complete this sentence: He was one that blamed me.,65.56547299426724,0.94261384,Complete this sentence: He was the one that blamed me.,Complete this sentence: He was one who blamed me.
Full cut up tomatoes and.,Full of cut up tomatoes and.,:............,0.7936507936507938,0.69920385,: Full cut up tomatoes and..??..?.?.?.?.,: Full cut up tomatoes and.: Full cut up tomatoes and.
Do you know.,Do you know.,Do you know.,100.0,1.0000001,Do you know.,Do you know.
I hope plugs is mess up.,I hope that plug is not messing up the.,False,3.10077519379845,0.67686033,True,True
I would like i would want them.,I would like ideally i would want them both.,I would like i would want them.,63.49526602851709,0.89596105,I would like i would want them.,I would like i would want i would want them.
These look shit.,That looks like shit.,Complete this sentence: These look shit.,31.335210088912458,0.85879284,Complete this sentence: These look shit.,Complete the sentence: These look shit.
No i do know anything.,No i do not know anything.,4. Complete this sentence: no i do not know anything. 5. complete this sentence: no i do not know anything,55.146231958383105,0.89352334,4. Complete this sentence: no i do not know anything. 4. complete this sentence: no i do not know anything,4. Complete this sentence: no i do not know anything. 5. complete this sentence: no i dont know anything.
Well we got to we get call jack eaker.,Well we got to we got to call up jack eaker.,Complete the sentence: Well we got to we get call jack eaker.,60.80541610686829,0.9497824,Complete the following sentence: Well we got to we get call jack eaker.,Complete the sentence: we got to we get call jack eaker.
I did eat one.,I did not eat one.,Complete this sentence: I did not eat one.,73.09429878952359,0.9515364,Complete this sentence: I did eat one. Complete this sentence: I did not eat one.,Complete this sentence: I did eat one.
Boy was sitting on a rock.,Boy was sitting on a big rock.,Complete this sentence: Boy was sitting on a rock.,63.730578341450006,0.9299898,Complete this sentence: Boy was sitting on a rock.,Complete this sentence: Boy sat on a rock.
So you play.,So you play.,So you play.,100.0,1.0000001,Complete the sentence: So you play.,Complete the sentence: So you play.
This does not make senses,Maybe maybe this does not make any sense to.,            ,0.0,0.7312482,           ,          .
Cute all very.,Not cute at all very elegant.,True all very.,26.085651275345462,0.71463335,True all very.,acceptable
But assume but never delineate.,But never assumed but never delineated.,4. Read this sentence: But assume but never delineate. Complete this sentence: But assume but never delineate.,53.55464287347635,0.819126,4. Read this sentence: But assume but never delineate. 4. Complete this sentence: But assume but never delineate,4. Read this sentence: But assume but never delineate.
Fourhundred and eightythree fourandahalfinch square toilet paper.,Fourhundred and eightythree like fourandahalfinch squares of toilet paper.,Complete this sentence: Fourhundred and eightythree fourandahalfinch square toilet paper.,80.00816677879199,0.948514,Complete this sentence: Fourhundred and eightythree fourandahalfinch square toilet paper.,Complete this sentence: Fourhundredandeightythree fourandahalfinch square toilet paper.
And he can do it home.,And he can do it at home.,Complete this sentence: And he can do it home.,63.10726201844544,0.90887785,Complete this sentence: He can do it home.,Complete this sentence: He can do it home.
How come those comes two parts.,How come this comes in two parts.,: Complete this sentence: Complete this sentence: Complete this sentence: Complete this sentence: Complete this sentence: Complete this sentence,12.295868838961525,0.6977036,: Complete this sentence: Complete this sentence: Complete this sentence: Complete this sentence: How come those comes two parts.,: Complete this sentence: Complete this sentence: Complete this sentence: Complete this sentence: Complete this sentence: How come those
Intelligence personality that you call.,Artificial intelligence personality that you call up.,unacceptable,6.304568582121167,0.67369086,unacceptable,acceptable
Yes i do.,Yes i do.,4.????????????,1.984126984126984,0.6719289,4.?. 5.?. 6.?. 7.?. 8.?. 9.?. 10.,4.???????????
Well see mine would be looks anything else.,Well see mine would be more for looks than anything else.,Complete the sentence: Well see mine would be looks anything else.,63.628207126406686,0.820135,Complete the following sentence: Well see mine would be looks anything else.,Complete the following sentence: Well see my would be looks anything else.
It is like its parent were hustling it door.,It is like its parents were hustling it out the door.,Completion of this sentence: It is like its parent were hustling it door.,66.7855255002332,0.9275248,Completion of this sentence: It is like its parent were hustling it door.,Completion: It is like its parent were hustling it door.
Well compared earth be staple.,Well compared to earth being a staple.,True or false?,4.761904761904762,0.6937571,False,True or false
Just make you get enough air.,Just to make sure you get enough air.,:: air. Complete this sentence: Just make you get enough air. Complete this sentence: Just make you,48.84866139294935,0.88189864,::? Complete this sentence: Just make you get enough air. Complete this sentence: Just make you get,:: air. Complete this sentence: Just make you get enough air. Complete this sentence: Complete this sentence
It hurt lot first.,It hurt a lot at first.,Complete the sentence: It hurt lot first.,45.87917502007169,0.9143379,Complete the sentence: It hurt lot first.,Complete the sentence: It hurt lot at first.
I have got its butter.,Then i have got my butter.,Complete this sentence: I have got its butter.,43.874147096768105,0.9261639,Complete this sentence: I have got its butter. complete this sentence: I have got its butter.,Complete this sentence: I have got its butter. Complete this sentence: I have got its butter.
You can still hear planes.,You can still hear the planes.,Complete this sentence: I can still hear planes.,56.8154296468284,0.9265629,Complete the following sentence: You can still hear planes.,Complete this sentence: I can still see planes.
I will have look.,I will have to look.,I will have look.,66.40709378495431,0.9594259,I will have look.,I will have look.
And this is kind of you go by.,And that is kind of where you go by to.,Complete this sentence: And this is kind of you go by.,43.98772798903509,0.79846406,Complete this sentence: This is kind of you go by.,Complete this sentence: And this is kind of you go by?
I have not spiked fever or seen any signs.,I have not spiked any fever or seen any signs of.,Complete this sentence: I have not spiked fever or seen any signs.,71.4762788440887,0.9525998,Complete the following sentence: I have not spiked fever or seen any signs.,Complete this sentence: I have not spiked fever or seen any signs. Complete this sentence: I have not spiked fever
If he wants.,Now if he wants to.,............ ,1.1574074074074074,0.7152165,...........................................................................................................................................................................................................................................................................................................................,.
Yeah i do think that is.,Yeah i do think that is true.,True,8.120216861945194,0.78823197,True,acceptable
Because it set sstage nicely.,Because it sets the sstage very nicely.,Complete the sentence: Because it set sstage nicely.,60.422827254280655,0.91623676,Complete the sentence: Because it set sstage nicely.,Because it set sstage nicely.
And they get paid it.,And they get paid for it.,True,2.976190476190476,0.73491055,True,True
Jews look them too.,The jews look down on them too.,Completion of the sentence: Jews look them too.,44.536875560501365,0.7960496,Completion of the sentence: Jews look at them too.,Completion of the sentence: Jews look them to.
And sand that i had it.,And the sand that i had in it.,Finish the sentence: And sand that i had it.,62.04234689676548,0.8708512,Finish this sentence: And sand that i had it.,Finish the sentence: And sand i had it.
Because board discussion i mean.,Because in board discussion i mean.,True,3.0241935483870965,0.6851283,True,True or false
You doing alright.,You doing alright.,acceptable,3.3783783783783785,0.7841381,acceptable,unacceptable
Yeah he be try to cast spell her.,Yeah he is trying to cast a spell over her.,Complete the sentence: Yeah he be try to cast spell her.,36.67444100337275,0.89067996,Complete the following sentence: Yeah he be try to cast spell her.,Complete sentence: Yeah he be try to cast spell her.
Danny say he might play later.,Danny just said he might play later.,Complete the sentence: Danny say he might play later.,57.8294636147785,0.9488996,Complete the sentence: Danny say he might play later.,Complete the sentence: Danny said he might play later.
He be going to be engineers.,He is uh putting himself he is going to be a microwave engineer.,False,2.3590535701748223,0.6392087,True,True
Which i could understand.,Which i could not understand.,Complete this sentence: Which i could understand.,66.31659924759441,0.8239957,Comple this sentence: Which i could understand.,Complete this sentence: which i could understand.
And i be sorry that episode jacob get misunderstood.,And uh i am sorry that whole episode with jacob got misunderstood.,Complete this sentence: And i be sorry that episode jacob get misunderstood.,54.20430592843402,0.9480554,Complete this sentence: And i be sorry that episode jacob get misunderstood.,Complete this sentence: And i be sorry that episode jacob get misunderstood..
No but it was coming out.,No but it was just coming out.,No but it was coming out.,71.58853307588,0.94738793,No but it was coming out.,Complete the sentence: No but it was coming out.
We know where the empowerless people be.,We already know where the most empowerless people are.,Complete this sentence: We know where the empowerless people be.,57.32625110732534,0.91334534,Complete this sentence: We know where the empowerless people be.,Complete this sentence: We know where the empowerless people be. complete this sentence: we know where the empowerless people be
What is rooms use.,What is this room used for.,What is rooms use.,41.397756605171814,0.94348377,True or false.,What is rooms use?
